"index","Familie","Gattung","Art","D_2__Anaerolineae","D_2__Bacilli","D_2__Bacteroidia","D_2__Clostridia","D_2__Coriobacteriia","D_2__Deltaproteobacteria","D_2__Erysipelotrichia","D_2__Fibrobacteria","D_2__Gammaproteobacteria","D_2__Methanobacteria","D_2__Methanomicrobia","D_2__Negativicutes","D_2__Saccharimonadia","D_2__Spirochaetia","D_2__Synergistia","D_2__Verrucomicrobiae","D_2__Actinobacteria","D_2__Fusobacteriia","D_2__Campylobacteria","D_2__Mollicutes","D_2__Planctomycetacia","D_2__Thermoplasmata","D_2__Burkholderiales bacterium Beta_02","D_2__Elusimicrobia","D_2__Endomicrobia","D_2__Alphaproteobacteria","D_2__Chloroflexia","D_2__Oxyphotobacteria","D_2__Melainabacteria","D_2__Lentisphaeria","D_2__Metamonada","D_2__Leptospirae","D_2__Deferribacteres","D_2__Blastocatellia","D_2__Nucletmycea","D_2__Oligosphaeria"
"FRA1411FENN5","Canidae","Vulpes","Fennek",0,2056,2108,6815,0,165,138,0,1333,0,0,618,0,0,0,0,0,3284,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA1411GIRA1","Giraffidae","Giraffa","Giraffe",0,21,1705,1481,0,0,0,0,260,0,0,126,0,566,0,132,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA1411GIRA2","Giraffidae","Giraffa","Giraffe",0,0,4410,5356,0,101,47,51,158,124,0,479,0,1666,0,315,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
"FRA1411ROST1","Felidae","Prionailurus","Rostkatze",0,50,5833,2342,0,0,0,0,1207,0,0,672,0,0,0,0,0,3784,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA1411ROST11","Felidae","Prionailurus","Rostkatze",0,219,9718,6674,207,59,304,0,3648,0,0,1538,0,0,0,0,0,8546,1287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA1411ROST12","Felidae","Prionailurus","Rostkatze",0,113,6054,1803,0,22,55,0,1251,0,0,666,0,0,0,0,0,2348,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA1411ROST14","Felidae","Prionailurus","Rostkatze",0,188,14039,4348,20,104,196,0,1885,0,0,792,0,0,0,0,0,10072,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA1411ROST15","Felidae","Prionailurus","Rostkatze",0,136,8669,1695,0,28,0,0,1306,0,0,892,0,0,0,0,0,4969,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA1411ROST2","Felidae","Prionailurus","Rostkatze",0,42,1741,3940,0,0,0,0,753,0,0,730,0,0,0,0,0,3687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA1411ROST3","Felidae","Prionailurus","Rostkatze",0,53,2712,963,0,0,0,0,848,0,0,491,0,0,0,0,0,2736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA1411ROST4","Felidae","Prionailurus","Rostkatze",0,22,4607,1155,0,0,0,0,512,0,0,431,0,0,0,0,0,2591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA1411ROST5","Felidae","Prionailurus","Rostkatze",0,59,4017,1297,0,0,100,0,652,0,0,267,0,0,0,0,0,2139,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA1411ROST6","Felidae","Prionailurus","Rostkatze",0,127,2251,2269,0,0,122,0,1409,0,0,730,0,0,0,0,0,3045,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA1411ROST7","Felidae","Prionailurus","Rostkatze",0,1200,16811,11433,20,71,623,0,4428,0,0,1613,0,0,0,0,0,15602,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA1411ROST8","Felidae","Prionailurus","Rostkatze",0,606,13916,5322,0,144,164,0,4097,0,0,835,0,0,0,0,0,9218,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA1411ROST9","Felidae","Prionailurus","Rostkatze",0,133,10328,4505,0,97,276,0,1897,0,0,1416,0,0,0,0,0,10215,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA1411TRAM1","Camelidae","Camelus","Trampeltier",0,76,2927,1507,0,83,0,398,340,0,190,454,0,1373,0,746,0,0,0,0,0,33,0,12,0,0,0,0,0,0,0,0,0,0,0,0
"FRA1411TRAM2","Camelidae","Camelus","Trampeltier",0,264,9874,5814,0,156,83,739,857,0,464,1317,0,4872,0,2622,0,0,0,0,19,84,0,28,0,0,0,0,0,12,0,0,0,0,0,0
"FRA1411WALD11","Canidae","Speothos","Waldhund",0,18,3813,5516,0,0,0,0,536,0,0,388,0,0,0,0,0,3728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA1411WILD10","Canidae","Lycaon","Wildhund",0,66,2443,7875,142,0,990,0,89,0,0,294,0,0,0,0,0,3832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA1411WILD11","Canidae","Lycaon","Wildhund",0,0,5402,3632,0,0,634,0,104,0,0,232,0,0,0,0,0,1318,734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA1411WILD7","Canidae","Lycaon","Wildhund",0,94,3135,5436,0,0,888,0,308,0,0,125,0,0,0,0,0,3692,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA1411WILD8","Canidae","Lycaon","Wildhund",0,0,6038,906,0,0,220,0,826,0,0,737,0,0,0,0,0,4925,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA1411WILD9","Canidae","Lycaon","Wildhund",0,0,7680,5681,0,40,1027,0,260,0,0,550,0,0,0,0,0,3105,2061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA1411ZEBR1","Equidae","Equus","Grevyzebra",0,0,1478,266,0,0,0,201,0,0,0,73,0,1031,57,96,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA1411ZEBR2","Equidae","Equus","Grevyzebra",0,0,2080,894,0,23,45,176,67,0,0,161,0,1432,114,51,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA1807KANI1","Leporidae","Oryctolagus","Kaninchen",0,0,11695,32789,0,236,910,0,370,0,0,0,116,0,0,6227,0,0,667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA2506FENN1","Canidae","Vulpes","Fennek",0,0,4559,1498,0,86,0,0,377,0,0,435,0,0,0,0,0,1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA2506FENN2","Canidae","Vulpes","Fennek",0,0,3496,528,0,24,0,0,237,0,0,187,0,0,0,0,0,890,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA2506TIGA1","Felidae","Panthera","Tiger",0,1139,965,6988,0,0,0,0,3047,115,0,26,0,0,0,0,0,2077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA2506TIGA2","Felidae","Panthera","Tiger",0,0,2015,6951,0,0,0,0,353,0,0,379,0,0,0,0,0,1689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA2506WALD1","Canidae","Speothos","Waldhund",0,520,147,7230,0,0,22,0,380,0,0,0,0,0,0,0,0,3683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA2506WALD2","Canidae","Speothos","Waldhund",0,9920,16948,14954,0,0,184,0,3009,0,0,2606,0,0,0,0,379,18766,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA2506WILD1","Canidae","Lycaon","Wildhund",0,0,1156,0,0,0,69,0,0,0,0,0,0,0,0,0,0,583,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA2506WILD2","Canidae","Lycaon","Wildhund",0,0,1378,216,0,0,72,0,113,0,0,0,0,0,0,0,0,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA2506WILD3","Canidae","Lycaon","Wildhund",0,0,862,273,0,0,110,0,0,0,0,175,0,0,0,0,0,505,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA2508KANI1","Leporidae","Oryctolagus","Kaninchen",0,0,7151,10723,0,402,87,0,131,0,0,0,0,0,0,2354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA2508KANI2","Leporidae","Oryctolagus","Kaninchen",0,0,5142,5996,0,303,73,0,89,0,0,0,0,0,0,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA2606TIGA3","Felidae","Panthera","Tiger",0,244,94,2106,0,0,0,0,11106,0,0,0,0,0,0,0,0,1390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA2606TIGA4","Felidae","Panthera","Tiger",0,0,1483,2851,0,0,78,0,160,0,0,130,0,0,0,0,0,2550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA2606WALD3","Canidae","Speothos","Waldhund",0,0,578,3158,0,0,0,0,0,0,0,0,0,0,0,0,71,3801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA2606WALD4","Canidae","Speothos","Waldhund",0,0,954,844,0,0,0,0,3820,0,0,640,0,0,0,0,0,2260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA2706TIGA5","Felidae","Panthera","Tiger",0,0,4775,1071,0,0,0,0,1434,0,0,383,0,0,0,0,0,3881,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA2706TIGA6","Felidae","Panthera","Tiger",0,0,427,4366,0,0,51,0,2159,0,0,392,0,0,0,0,0,2468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA2806TIGA7","Felidae","Panthera","Tiger",0,0,2651,4660,0,0,0,0,2957,0,0,336,0,0,0,0,0,1730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA2806TIGA8","Felidae","Panthera","Tiger",0,0,203,4467,0,0,0,0,688,0,0,0,0,0,0,0,0,746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA2806WALD5","Canidae","Speothos","Waldhund",0,171,451,5620,0,0,255,0,5259,0,0,133,0,0,0,0,0,1081,500,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0
"FRA2806WALD6","Canidae","Speothos","Waldhund",0,0,2179,1272,0,0,0,0,488,0,0,452,0,0,0,0,0,2065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA2906TIGA9","Felidae","Panthera","Tiger",0,0,3284,8377,0,0,0,0,1041,111,0,656,0,0,0,55,0,2400,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA2906WALD7","Canidae","Speothos","Waldhund",0,0,4435,349,0,0,0,0,524,0,0,351,0,0,0,0,0,4139,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA2906WALD8","Canidae","Speothos","Waldhund",0,0,2311,1668,0,0,0,0,322,0,0,333,0,0,0,0,0,2760,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA3006LOEW1","Felidae","Panthera","Loewe",0,301,1735,1066,0,0,0,0,199,0,0,62,0,0,0,0,0,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA3006LOEW2","Felidae","Panthera","Loewe",0,51,770,5237,163,18,529,0,1154,0,0,406,0,0,0,0,0,1642,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA3007KANI1","Leporidae","Oryctolagus","Kaninchen",0,0,7697,11057,0,143,316,0,194,0,0,0,86,0,0,2764,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA3007KANI2","Leporidae","Oryctolagus","Kaninchen",0,0,4958,8052,0,47,188,0,106,0,0,0,86,0,0,1622,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GEL0910BRAU1","Ursidae","Ursus","Braunbaer",0,1207,0,5852,0,0,334,0,11547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GEL0910BRAU2","Ursidae","Ursus","Braunbaer",0,0,0,4504,0,0,0,0,2538,0,0,0,0,0,0,0,0,590,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GEL0910BRAU3","Ursidae","Ursus","Braunbaer",0,700,0,11028,0,0,503,0,13378,0,0,0,0,0,0,0,0,195,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GEL0910BRAU4","Ursidae","Ursus","Braunbaer",0,561,0,6299,0,0,347,0,6832,0,0,0,0,0,0,0,0,314,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GEL0910EISB1","Ursidae","Ursus","Eisbaer",0,416,83,1173,0,0,0,0,5017,0,0,2619,0,0,0,0,0,585,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GEL0910EISB2","Ursidae","Ursus","Eisbaer",0,2075,783,15452,0,0,120,0,6543,0,0,0,0,0,0,0,26,6747,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GEL0910EISB3","Ursidae","Ursus","Eisbaer",0,39,27,6874,0,0,1108,0,10120,0,0,3372,0,0,0,0,75,5162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GEL0910ERDM1","Herpestidae","Suricata","Erdmaennchen",0,1244,407,2774,0,0,0,0,10364,0,0,0,0,0,0,0,0,327,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GEL0910ERDM2","Herpestidae","Suricata","Erdmaennchen",0,1061,3220,1836,0,0,54,0,5927,0,0,103,0,0,0,0,0,1363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GEL0910ERDM3","Herpestidae","Suricata","Erdmaennchen",0,256,3043,2531,0,26,0,0,2137,0,0,69,0,0,0,0,0,1275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GEL0910FLUS1","Hippopotamidae","Hippopotamus","Flusspferd",0,272,3027,2400,0,215,321,0,5983,26,0,161,25,0,0,0,0,0,0,67,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0
"GEL0910FLUS2","Hippopotamidae","Hippopotamus","Flusspferd",0,442,1936,4236,0,83,670,0,1888,37,0,115,17,0,0,0,0,0,0,283,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0
"GEL0910FLUS3","Hippopotamidae","Hippopotamus","Flusspferd",0,241,1872,3985,0,86,481,0,1877,145,0,81,22,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0
"GEL0910IMPA1","Bovidae","Aepyceros","Impala",0,369,3405,2101,0,36,0,0,78,178,0,298,0,648,0,198,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GEL0910IMPA2","Bovidae","Aepyceros","Impala",0,140,1930,1535,0,0,0,0,0,0,0,120,42,360,0,185,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GEL0910IMPA3","Bovidae","Aepyceros","Impala",0,594,4820,3199,0,70,0,42,77,226,0,304,0,1118,0,95,0,0,0,0,28,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GEL0910IMPA4","Bovidae","Aepyceros","Impala",0,95,1156,475,0,0,0,0,96,0,0,60,0,132,0,85,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
"GEL0910KAMT1","Ursidae","Ursus","Braunbaer",0,453,21,6040,0,0,158,0,5410,0,0,0,0,0,0,0,0,6064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GEL0910KAMT2","Ursidae","Ursus","Braunbaer",0,62,0,3339,0,0,175,0,2272,0,0,0,0,0,0,0,0,3635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GEL0910KAMT3","Ursidae","Ursus","Braunbaer",0,547,0,3632,0,0,0,0,3465,0,0,0,0,0,0,0,0,5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GEL0910KUOT1","Mustelidae","Aonyx","Kurzkrallenotter",0,5363,46,45,0,0,0,0,16198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GEL0910KUOT2","Mustelidae","Aonyx","Kurzkrallenotter",0,2013,534,6689,0,0,0,0,12308,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GEL0910KUOT3","Mustelidae","Aonyx","Kurzkrallenotter",0,4816,0,905,0,0,0,0,13341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GEL0910NASH1","Rhinocerotidae","Ceratotherium","Breitmaulnashorn",49,0,11037,6211,0,0,251,794,0,46,43,389,263,3403,64,32,0,0,0,93,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GEL0910NASH2","Rhinocerotidae","Ceratotherium","Breitmaulnashorn",0,0,5196,2042,0,0,153,263,0,64,38,146,0,1476,62,60,0,0,0,0,0,399,0,0,40,0,0,0,0,0,0,0,0,0,0,0
"GEL0910ORAN2","Homininae","Pongo","Orang-Utan",0,32,4731,6176,0,119,77,18,1073,388,0,451,43,1632,380,2331,0,0,279,0,1316,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GEL0910RENT1","Cervidae","Rangifer","Rentier",24,55,6529,7346,0,66,0,373,33,82,360,314,0,1210,0,316,0,0,0,0,23,57,0,0,0,28,0,0,0,0,0,0,0,0,0,0
"GEL0910RENT2","Cervidae","Rangifer","Rentier",0,0,4457,4038,0,32,0,248,0,23,345,135,0,868,0,657,0,0,0,0,15,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GEL0910RENT3","Cervidae","Rangifer","Rentier",0,14,4339,3381,0,0,0,232,0,19,163,191,0,753,0,665,0,0,0,0,0,19,0,32,0,0,0,0,0,0,0,0,0,0,0,0
"GEL1707GIRA1","Giraffidae","Giraffa","Giraffe",0,0,3923,2950,0,0,0,0,41,268,0,184,0,815,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GEL1707GIRA2","Giraffidae","Giraffa","Giraffe",0,0,2968,2717,0,87,0,153,19,57,22,230,0,1501,0,55,0,0,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GEL1707GIRA3","Giraffidae","Giraffa","Giraffe",0,0,2713,3496,0,101,0,84,0,323,0,132,0,1040,0,430,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GEL1707GIRA4","Giraffidae","Giraffa","Giraffe",0,0,3769,4408,0,55,12,0,56,493,0,287,0,1050,0,0,0,0,0,28,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GEL1707GIRA5","Giraffidae","Giraffa","Giraffe",0,0,3682,2920,0,59,18,0,35,133,0,203,0,968,0,114,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GEL1707GIRA6","Giraffidae","Giraffa","Giraffe",0,0,3271,2609,0,98,0,135,73,187,0,240,0,1098,0,50,0,0,0,32,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GEL1707GIRA7","Giraffidae","Giraffa","Giraffe",0,0,2645,2662,0,115,0,81,47,327,0,279,0,1385,0,52,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GEL1707GIRA8","Giraffidae","Giraffa","Giraffe",0,0,5350,4992,0,179,0,302,38,362,0,405,0,2027,0,185,0,0,0,78,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GEL1707NASH1","Rhinocerotidae","Ceratotherium","Breitmaulnashorn",32,0,5742,3731,0,0,124,131,565,46,0,138,0,2993,0,41,0,0,0,119,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GEL1707NASH2","Rhinocerotidae","Ceratotherium","Breitmaulnashorn",23,0,7319,4324,0,0,93,1939,0,0,33,95,0,2215,39,34,0,0,0,66,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GEL1707NASH3","Rhinocerotidae","Ceratotherium","Breitmaulnashorn",64,51,9639,6757,0,0,442,1217,0,195,285,178,0,3673,69,41,0,0,0,285,0,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HEI0208TIGRW","Felidae","Panthera","Tiger",0,0,349,3751,0,0,0,0,928,0,0,0,0,0,0,0,0,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HEI0911BAER1","Ursidae","Ursus","Braunbaer",0,3292,0,12672,0,0,5276,0,6790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HEI0911BAER2","Ursidae","Ursus","Braunbaer",0,356,0,4907,0,0,353,0,2672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HEI1011BAER1","Ursidae","Ursus","Braunbaer",0,795,0,22312,0,0,3218,0,2225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HEI1011BAER2","Ursidae","Ursus","Braunbaer",0,2869,0,12825,0,0,1732,0,1523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HEI1111BAER1","Ursidae","Ursus","Braunbaer",0,1191,0,9721,0,0,4805,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HEI1111BAER2","Ursidae","Ursus","Braunbaer",0,3286,0,8586,0,0,510,0,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HEI1206TIGA1","Felidae","Panthera","Tiger",0,0,1749,5617,0,0,52,0,4199,0,0,16,0,0,0,0,0,4650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HEI1206TIGA2","Felidae","Panthera","Tiger",0,0,2006,8369,0,0,38,0,2464,0,0,0,0,0,0,0,0,2779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HEI1211BAER1","Ursidae","Ursus","Braunbaer",0,954,0,13753,0,0,1767,0,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HEI1211BAER2","Ursidae","Ursus","Braunbaer",0,2238,13,43602,0,0,0,0,5020,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HEI1311BAER1","Ursidae","Ursus","Braunbaer",0,1234,0,11551,0,0,948,0,1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HEI1311BAER2","Ursidae","Ursus","Braunbaer",0,2665,0,13341,0,0,1789,0,409,0,0,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HEI1411BAER1","Ursidae","Ursus","Braunbaer",0,350,0,8802,0,0,522,0,3736,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HEI1411BAER2","Ursidae","Ursus","Braunbaer",0,711,0,17387,0,0,609,0,4072,0,0,54,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HEI1511BAER1","Ursidae","Ursus","Braunbaer",0,445,0,6766,0,0,287,0,3132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HEI1511BAER2","Ursidae","Ursus","Braunbaer",0,297,0,11361,0,0,904,0,1535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HEI1611BAER2","Ursidae","Ursus","Braunbaer",0,0,0,11708,0,0,1597,0,1639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HEI1710BAERW","Ursidae","Ursus","Braunbaer",0,0,0,4343,0,0,310,0,879,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HEI1908BAERK","Ursidae","Ursus","Braunbaer",0,414,0,2813,0,0,563,0,4661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0
"HEI2002ZEBR1","Equidae","Equus","Steppenzebra",0,0,584,363,0,0,0,464,0,39,0,47,0,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HEI2002ZEBR2","Equidae","Equus","Steppenzebra",0,0,2909,3213,0,0,65,911,0,140,56,270,0,2470,20,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HEI2002ZEBR3","Equidae","Equus","Steppenzebra",0,0,1174,876,0,0,0,294,0,164,0,0,0,752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLN1707GIRA1","Giraffidae","Giraffa","Giraffe",0,1892,4632,2935,0,109,0,0,775,86,31,275,66,591,0,67,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLN1707GIRA2","Giraffidae","Giraffa","Giraffe",0,579,4569,4842,0,76,0,250,0,180,0,379,0,1600,0,504,0,23,0,0,10,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLN1707GIRA3","Giraffidae","Giraffa","Giraffe",0,255,5361,5271,0,164,0,271,182,0,44,455,65,1002,0,385,0,0,0,0,0,104,0,20,0,0,0,0,0,0,0,0,0,0,0,0
"KLN1707GIRA4","Giraffidae","Giraffa","Giraffe",0,1468,10182,7765,0,147,0,356,114,201,40,541,0,1537,0,223,0,0,0,19,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLN1707OKAP1","Giraffidae","Okapia","Okapi",0,2314,10323,6024,0,64,0,0,2086,13,278,313,77,2281,0,220,0,0,19,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLN1707OKAP2","Giraffidae","Okapia","Okapi",0,419,6890,7360,0,150,12,0,1364,78,274,279,0,985,0,874,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLN1707OKAP3","Giraffidae","Okapia","Okapi",0,713,10494,9733,0,90,14,0,1842,27,598,313,70,1870,0,2516,0,0,0,0,47,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLN1707ORAN1","Homininae","Pongo","Orang-Utan",0,27,7660,5173,0,0,296,0,329,159,0,770,86,1546,0,0,0,0,0,0,26,12,0,0,0,0,0,0,0,0,41,0,0,0,0,0
"KLN1707ORAN2","Homininae","Pongo","Orang-Utan",0,32,8249,5428,0,0,284,70,345,304,0,1018,106,1467,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0
"KLN1707VARI1","Lemuridae","Varecia","Vari",0,64,12169,2444,0,0,139,0,3439,0,0,872,0,3023,0,537,0,0,0,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
