index;D_4__Methanobacteriaceae;D_4__Methanocorpusculaceae;D_4__Methanosarcinaceae;D_4__Methanomethylophilaceae;D_4__Nitrososphaeraceae;D_4__Blastocatellaceae;D_4__Actinomycetaceae;D_4__Bifidobacteriaceae;D_4__Corynebacteriaceae;D_4__Dietziaceae;D_4__Nocardiaceae;D_4__Geodermatophilaceae;D_4__Brevibacteriaceae;D_4__Demequinaceae;D_4__Dermabacteraceae;D_4__Intrasporangiaceae;D_4__Microbacteriaceae;D_4__Micrococcaceae;D_4__Sanguibacteraceae;D_4__Nocardioidaceae;D_4__Atopobiaceae;D_4__Coriobacteriaceae;D_4__Eggerthellaceae;D_4__Bacteroidaceae;D_4__Barnesiellaceae;D_4__CAP-aah99b04;D_4__COB_P4-1_termite_group;D_4__Dysgonomonadaceae;D_4__F082;D_4__M2PB4-65_termite_group;D_4__Marinifilaceae;D_4__Marinilabiliaceae;D_4__Muribaculaceae;D_4__Paludibacteraceae;D_4__PeH15;D_4__Porphyromonadaceae;D_4__Prevotellaceae;D_4__Rikenellaceae;D_4__Tannerellaceae;D_4__gir-aah93h0;D_4__p-251-o5;D_4__p-2534-18B5_gut_group;D_4__Chitinophagaceae;D_4__Saprospiraceae;D_4__Cyclobacteriaceae;D_4__Cytophagaceae;D_4__Hymenobacteraceae;D_4__Microscillaceae;D_4__Spirosomaceae;D_4__Crocinitomicaceae;D_4__Flavobacteriaceae;D_4__NS9_marine_group;D_4__Weeksellaceae;D_4__Sphingobacteriaceae;D_4__Anaerolineaceae;D_4__Herpetosiphonaceae;D_4__JG30-KF-CM45;D_4__Candidatus_Melainabacteria_bacterium_MEL.A1;D_4__Clostridium_sp._CAG:306;D_4__Phormidiaceae;D_4__Deferribacteraceae;D_4__Elusimicrobiaceae;D_4__Endomicrobiaceae;D_4__Arcobacteraceae;D_4__Campylobacteraceae;D_4__Helicobacteraceae;D_4__Fibrobacteraceae;D_4__Bacillaceae;D_4__Bacillales_Family_XI;D_4__Bacillales_Family_XII;D_4__Listeriaceae;D_4__Paenibacillaceae;D_4__Planococcaceae;D_4__Staphylococcaceae;D_4__Aerococcaceae;D_4__Carnobacteriaceae;D_4__Enterococcaceae;D_4__Lactobacillaceae;D_4__Leuconostocaceae;D_4__Streptococcaceae;D_4__Christensenellaceae;D_4__Clostridiaceae;D_4__Clostridiales_vadinBB60_group;D_4__Defluviitaleaceae;D_4__Eubacteriaceae;D_4__Clostridiales_Family_XI;D_4__Clostridiales_Family_XIII;D_4__Lachnospiraceae;D_4__Peptococcaceae;D_4__Peptostreptococcaceae;D_4__Ruminococcaceae;D_4__Syntrophomonadaceae;D_4__Erysipelotrichaceae;D_4__Acidaminococcaceae;D_4__Veillonellaceae;D_4__Fusobacteriaceae;D_4__Leptotrichiaceae;D_4__Victivallaceae;D_4__vadinBE97;D_4__Oligosphaeraceae;D_4__Candidatus_Saccharibacteria_bacterium_UB2523;D_4__Saccharimonadaceae;D_4__TM7_phylum_sp._oral_clone_FR058;D_4__Pirellulaceae;D_4__Acetobacteraceae;D_4__Caulobacteraceae;D_4__Paracaedibacteraceae;D_4__Beijerinckiaceae;D_4__Devosiaceae;D_4__Methyloligellaceae;D_4__Rhizobiaceae;D_4__Xanthobacteraceae;D_4__Rhodobacteraceae;D_4__Anaplasmataceae;D_4__Sphingomonadaceae;D_4__Bacteriovoracaceae;D_4__Bdellovibrionaceae;D_4__Desulfobacteraceae;D_4__Desulfobulbaceae;D_4__Desulfovibrionaceae;D_4__0319-6G20;D_4__Oligoflexaceae;D_4__Aeromonadaceae;D_4__Succinivibrionaceae;D_4__Alteromonadaceae;D_4__Shewanellaceae;D_4__Aquaspirillaceae;D_4__Burkholderiaceae;D_4__Methylophilaceae;D_4__Neisseriaceae;D_4__Nitrosomonadaceae;D_4__Rhodocyclaceae;D_4__T34;D_4__Cardiobacteriaceae;D_4__Wohlfahrtiimonadaceae;D_4__Cellvibrionaceae;D_4__Diplorickettsiaceae;D_4__Enterobacteriaceae;D_4__Pasteurellaceae;D_4__Moraxellaceae;D_4__Pseudomonadaceae;D_4__Rhodanobacteraceae;D_4__Xanthomonadaceae;D_4__Leptospiraceae;D_4__Spirochaetaceae;D_4__Synergistaceae;D_4__Acholeplasmataceae;D_4__Anaeroplasmataceae;D_4__Spiroplasmataceae;D_4__Izimaplasmataceae;D_4__Mycoplasmataceae;D_4__Chthoniobacteraceae;D_4__Terrimicrobiaceae;D_4__Xiphinematobacteraceae;D_4__Methylacidiphilaceae;D_4__Puniceicoccaceae;D_4__Pedosphaeraceae;D_4__Akkermansiaceae;D_4__Rubritaleaceae;D_4__Verrucomicrobiaceae;D_4__Burkholderiales_bacterium_Beta_02;D_4__Hypotrichomonadea;D_4__Trichomonadea;D_8__Mucoraceae;unclassified
KLN1707GGLA;72;0;0;1049;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1047;0;0;0;0;0;0;41;0;207;0;0;0;8424;50;669;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;242;101;97;0;0;0;0;222;0;0;2139;0;49;387;589;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;0;0;0;189;0;0;0;0;0;0;0;0;0;442;24;43;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1665
KLN1707GIRA1;86;31;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1132;0;0;0;0;103;0;0;0;49;81;0;0;1791;1382;33;0;213;242;0;0;0;0;0;0;0;0;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1528;0;0;0;0;364;0;0;0;0;0;0;0;289;0;0;0;0;0;32;733;21;44;1816;0;0;275;0;0;0;0;0;0;0;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;228;0;547;0;0;0;0;591;0;0;0;0;0;0;0;0;0;0;0;0;67;0;0;0;0;0;0;203
KLN1707GIRA2;180;0;0;118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1084;29;0;0;10;26;854;0;0;141;0;0;0;1753;1477;49;0;293;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;579;0;0;0;0;0;0;0;0;0;0;0;0;51;0;20;0;0;0;40;948;97;85;3601;0;0;379;0;23;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1600;0;0;0;0;0;0;0;0;0;0;0;0;504;0;0;0;0;0;0;132
KLN1707GIRA3;0;44;0;104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1486;42;0;0;0;31;1016;0;0;204;132;0;0;1652;1768;46;0;424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;271;255;0;0;0;0;0;0;0;0;0;0;0;0;65;0;0;0;0;0;51;1226;124;164;3641;0;0;455;0;0;0;0;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;182;0;0;0;0;0;0;1002;0;0;0;0;0;0;0;0;0;0;0;0;385;0;0;0;0;0;0;696
KLN1707GIRA4;201;40;0;156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2783;71;0;0;35;136;60;0;0;151;94;0;0;3994;2845;73;0;1303;381;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;356;1400;0;0;0;0;68;0;0;0;0;0;0;0;177;0;39;16;0;0;0;1821;61;38;5613;0;0;541;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;147;0;0;0;23;0;0;0;21;0;0;0;0;0;0;0;0;0;70;0;0;0;0;0;0;1537;0;0;19;0;0;0;0;0;0;0;0;0;223;0;0;0;0;0;0;1404
KLN1707NASH;15;596;0;332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;273;0;0;0;0;352;0;0;0;45;188;0;0;1084;1454;0;0;206;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;483;0;0;0;0;0;0;0;0;0;0;128;0;0;33;0;35;0;0;0;35;1101;0;0;1562;0;0;157;217;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;0;0;0;0;2901;187;0;0;0;0;0;0;0;0;0;0;34;132;0;0;0;0;0;0;819
KLN1707OKAP1;13;278;0;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3027;112;0;0;0;65;0;0;0;107;0;0;0;2308;4680;0;0;1064;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;367;0;0;0;115;1832;0;0;0;0;0;0;0;291;21;39;0;12;0;51;1298;18;0;4294;0;0;313;0;0;0;0;0;0;0;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;0;0;0;0;0;0;0;290;0;0;0;0;0;0;0;0;0;1155;0;377;264;0;0;0;2281;0;0;0;0;0;0;0;0;0;0;32;0;188;0;0;0;0;0;0;418
KLN1707OKAP2;78;274;0;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1716;64;0;0;0;66;0;11;0;112;0;0;0;1688;3233;0;0;989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;419;0;0;0;0;0;0;0;91;0;53;0;14;0;134;2292;110;13;4653;0;12;279;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1364;0;0;0;0;0;0;985;0;0;0;0;0;0;0;0;0;0;29;0;845;0;0;0;0;0;0;991
KLN1707OKAP3;27;598;0;218;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2813;167;0;0;0;342;0;0;0;273;0;0;0;2593;4246;60;0;687;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;319;0;0;0;22;372;0;0;0;0;0;0;0;234;40;110;0;18;0;18;1163;115;0;8035;0;14;313;0;0;0;0;0;0;0;70;0;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;0;0;0;0;0;0;283;0;0;0;0;0;0;0;0;0;640;0;919;0;0;0;0;1870;0;0;0;0;0;0;0;0;0;0;68;0;2448;0;0;0;0;0;0;1554
KLN1707ORAN1;159;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;505;0;0;0;0;904;0;0;0;746;0;0;0;4617;841;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;263;0;191;0;0;0;31;1616;0;0;3072;0;296;770;0;0;0;0;0;0;0;86;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;0;0;0;66;0;0;0;0;0;0;0;0;0;83;0;0;0;0;0;0;1546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;0;437
KLN1707ORAN2;304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;326;0;0;0;0;1107;0;0;0;786;0;0;0;5134;896;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;32;0;0;0;0;0;0;0;0;0;0;0;0;178;59;156;0;0;0;12;1437;0;22;3564;0;284;987;31;0;0;0;0;0;0;106;0;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172;0;0;0;111;0;0;0;0;0;0;0;0;0;62;0;0;0;0;0;0;1467;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77;0;0;540
KLN1707TAPI;14;187;0;826;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3873;0;78;0;0;0;0;0;0;697;0;0;0;6884;251;210;0;0;0;0;0;0;0;0;0;0;0;69;0;69;0;0;0;0;0;0;0;0;243;0;343;0;0;883;0;0;0;0;0;0;0;0;0;0;0;0;0;731;0;45;0;29;0;61;1523;19;0;4022;0;69;445;47;0;34;0;0;0;0;76;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101;0;0;66;65;356;0;0;557;0;0;0;30;109;0;0;0;0;32;0;0;61;0;0;0;1497;212;0;291;0;0;0;0;0;0;0;503;0;0;0;0;0;0;0;0;1008
KLN1707VARI1;0;0;0;325;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7504;0;0;0;0;0;0;0;0;64;0;0;0;3697;13;838;0;0;0;0;0;0;0;0;0;0;0;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;0;0;0;0;0;0;0;0;0;0;0;0;37;259;0;0;0;0;0;1927;0;0;221;0;139;700;172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;799;0;0;0;2020;0;0;0;0;0;0;0;0;0;30;0;590;0;0;0;0;3023;0;0;0;0;0;0;0;0;0;0;0;0;537;0;0;0;0;0;0;15
KLN1707VARI2;0;0;0;1186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4757;153;0;0;0;0;0;19;0;121;0;0;0;3635;22;456;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;0;0;514;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;375;0;0;0;0;0;1043;0;0;244;0;0;553;63;874;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;149;0;0;0;331;0;0;0;879;0;0;0;0;0;0;0;0;0;0;0;146;0;0;0;0;4899;0;0;0;0;0;0;0;0;0;0;853;0;148;0;0;0;0;0;0;1026
KLN1805BAER;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2486;0;0;0;0;0;0;0;0;4676;0;0;0;0;5271;0;0;0;0;0;0;0;1802;0;0;730;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KLN1805ZEBR1;174;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;299;0;0;0;0;0;79;0;0;0;0;91;0;0;0;0;0;0;0;385;212;0;0;393;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;121;4433;0;0;0;0;338;0;11;0;29;22;0;0;127;87;0;0;0;0;102;1157;0;0;692;0;23;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;843;0;0;0;0;876;0;0;0;0;0;0;0;0;0;0;0;0;278;0;0;0;0;0;0;155
KLN1805ZEBR2;266;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;606;0;0;0;23;0;20;0;0;0;0;54;0;0;0;0;0;0;0;307;173;0;0;339;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;103;2978;0;0;0;31;1105;0;0;123;0;24;0;0;20;364;0;0;27;0;56;1605;0;0;520;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;933;0;0;0;0;0;0;0;0;0;0;0;0;306;0;0;0;0;0;0;72
KLN1805ZEBR3;409;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;360;0;0;0;0;0;84;0;0;0;0;127;0;0;0;0;0;0;0;324;274;0;0;359;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;131;5755;0;0;0;0;0;0;0;0;0;34;0;19;287;224;0;0;41;0;126;1535;0;0;591;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1513;0;0;0;0;0;0;0;0;0;0;0;0;127;0;0;0;0;0;0;129
KLN1905BAER;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;0;0;215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;0;487;0;0;1823;0;18;152;0;1757;0;0;0;0;0;0;0;2049;0;0;713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2798;0;3444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KLN1905ERDM1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2060;0;0;184;0;1711;312;0;0;0;0;22;0;0;0;0;0;235;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2817;0;7098;3665;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KLN1905ERDM2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;126;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4942;0;0;557;0;135;1930;0;0;0;32;83;0;0;0;0;0;3114;0;103;34;0;190;0;0;138;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;0;5091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KLN1905NASH1;39;143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;0;0;0;0;714;0;0;0;184;0;0;0;993;1983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;0;0;0;0;0;5911;0;0;0;0;2225;31;0;388;0;0;13;145;0;165;2242;0;0;2514;0;0;20;255;0;0;0;0;0;0;96;0;49;554;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2977;450;0;0;0;0;0;0;0;0;0;0;0;522;0;0;0;0;0;0;585
KLN1905ZEBR1;147;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;29;0;53;0;0;0;0;87;0;0;0;40;0;0;0;467;274;0;0;673;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101;65;0;1692;0;0;3356;37;48;1691;274;20;0;0;128;375;0;0;36;0;53;2392;0;0;1053;0;37;0;21;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;0;0;0;0;0;0;910;0;0;0;0;0;0;0;0;0;0;0;0;381;0;0;0;0;0;0;157
KLN1905ZEBR2;221;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1204;0;0;0;0;0;80;0;0;0;0;134;0;0;0;0;0;0;0;543;419;0;0;430;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;5551;0;0;0;0;1278;0;0;0;71;0;0;845;127;97;0;0;0;0;60;1339;0;0;602;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2377;0;0;0;0;0;0;0;0;0;0;0;0;224;0;0;0;0;0;0;141
KLN2005BAER;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;756;0;0;4305;0;1758;3433;0;2848;0;0;0;0;0;0;0;2042;0;0;1561;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KLN2005ERDM1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;115;64;0;117;6472;0;0;0;0;0;1575;0;3146;16;0;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39
KLN2005ERDM2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;479;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;457;0;0;0;0;764;473;25;0;368;0;6048;0;0;12;0;0;109;0;3103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KLN2005NASH1;251;284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;118;0;0;0;0;0;169;0;0;0;0;528;0;0;0;299;0;0;0;837;1975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;252;441;0;0;0;0;0;0;0;16;708;325;0;0;700;127;0;12;328;0;193;1374;0;0;3186;0;56;0;363;0;0;0;0;0;0;150;0;69;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;957;434;0;0;0;0;0;0;0;0;0;0;0;1122;0;0;0;0;0;0;784
KLN2005NASH2;96;162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;108;188;0;0;0;0;840;0;0;0;367;0;0;0;890;2384;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;238;0;0;0;0;0;0;0;0;0;0;640;0;0;405;95;0;21;330;0;93;2084;17;0;2766;0;16;0;418;0;0;0;0;0;0;137;0;167;1503;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;505;537;0;0;0;0;0;0;0;0;0;0;0;907;0;0;0;0;0;0;903
KLN2105BAER;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3871;0;0;0;0;5773;0;0;0;0;0;0;0;3731;0;0;1719;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KLN2205BAER;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135;92;3421;7457;0;0;38;0;1485;0;0;0;0;0;382;0;0;0;0;1182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4207;0;10939;1347;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KLN2802FLUS1;298;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;112;0;1403;0;0;0;0;0;855;0;4034;0;0;2779;0;518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4165
KLN2802FLUS2;1251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;402;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;0;0;31;0;0;313;0;2201;0;0;0;0;0;1748;0;5778;12;0;3737;0;934;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;190;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;811
